--> Epoch 349: loss 0.0179; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 350: loss 0.0120; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 351: loss 0.0142; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 352: loss 0.0122; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 353: loss 0.0131; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 354: loss 0.0130; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 355: loss 0.0158; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 356: loss 0.0123; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 357: loss 0.0127; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 358: loss 0.0120; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 359: loss 0.0121; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 360: loss 0.0092; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 361: loss 0.0127; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 362: loss 0.0145; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 363: loss 0.0139; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 364: loss 0.0159; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 365: loss 0.0152; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 366: loss 0.0139; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 367: loss 0.0125; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 368: loss 0.0151; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 369: loss 0.0145; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 370: loss 0.0158; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 371: loss 0.0157; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 372: loss 0.0151; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 373: loss 0.0106; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 374: loss 0.0139; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 375: loss 0.0114; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 376: loss 0.0141; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 377: loss 0.0130; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 378: loss 0.0119; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 379: loss 0.0129; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 380: loss 0.0126; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 381: loss 0.0120; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 382: loss 0.0125; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 383: loss 0.0145; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 384: loss 0.0124; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 385: loss 0.0129; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 386: loss 0.0126; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 387: loss 0.0114; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 388: loss 0.0114; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 389: loss 0.0119; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 390: loss 0.0131; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 391: loss 0.0113; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 392: loss 0.0098; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 393: loss 0.0128; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 394: loss 0.0095; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 395: loss 0.0089; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 396: loss 0.0087; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 397: loss 0.0108; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 398: loss 0.0093; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 399: loss 0.0106; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 400: loss 0.0099; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 401: loss 0.0107; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 402: loss 0.0104; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 403: loss 0.0080; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 404: loss 0.0089; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 405: loss 0.0097; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 406: loss 0.0098; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 407: loss 0.0087; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 408: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 409: loss 0.0082; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 410: loss 0.0083; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 411: loss 0.0102; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 412: loss 0.0088; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 413: loss 0.0079; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 414: loss 0.0081; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 415: loss 0.0107; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 416: loss 0.0082; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 417: loss 0.0082; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 418: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 419: loss 0.0083; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 420: loss 0.0117; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 421: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 422: loss 0.0084; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 423: loss 0.0075; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 424: loss 0.0130; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 425: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 426: loss 0.0090; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 427: loss 0.0094; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 428: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 429: loss 0.0078; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 430: loss 0.0096; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 431: loss 0.0068; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 432: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 433: loss 0.0093; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 434: loss 0.0082; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 435: loss 0.0080; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 436: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 437: loss 0.0072; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 438: loss 0.0072; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 439: loss 0.0091; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 440: loss 0.0079; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 441: loss 0.0071; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 442: loss 0.0093; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 443: loss 0.0079; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 444: loss 0.0073; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 445: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 446: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 447: loss 0.0088; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 448: loss 0.0068; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 449: loss 0.0111; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 450: loss 0.0094; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 451: loss 0.0086; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 452: loss 0.0069; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 453: loss 0.0082; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 454: loss 0.0105; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 455: loss 0.0097; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 456: loss 0.0139; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 457: loss 0.0072; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 458: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 459: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 460: loss 0.0091; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 461: loss 0.0065; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 462: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 463: loss 0.0080; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 464: loss 0.0082; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 465: loss 0.0069; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 466: loss 0.0091; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 467: loss 0.0087; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 468: loss 0.0063; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 469: loss 0.0085; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 470: loss 0.0079; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 471: loss 0.0075; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 472: loss 0.0067; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 473: loss 0.0068; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 474: loss 0.0102; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 475: loss 0.0072; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 476: loss 0.0081; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 477: loss 0.0111; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 478: loss 0.0061; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 479: loss 0.0071; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 480: loss 0.0088; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 481: loss 0.0077; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 482: loss 0.0066; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 483: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 484: loss 0.0081; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 485: loss 0.0074; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 486: loss 0.0060; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 487: loss 0.0096; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 488: loss 0.0071; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 489: loss 0.0065; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 490: loss 0.0069; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 491: loss 0.0060; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 492: loss 0.0076; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 493: loss 0.0067; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 494: loss 0.0065; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 495: loss 0.0074; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 496: loss 0.0063; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 497: loss 0.0062; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 498: loss 0.0063; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 499: loss 0.0063; accuracy: 1.0000; best accuracy: 1.0000
--> BME Test Accuracy: 0.6667
0.6666666666666666
1501.0384
